userId,n_pages,thumbs_down,home,downgrade,roll_advert,about,add_playlist,nextsong,thumbs_up,error,submit_upgrade,total_length,label
1745396,32,0,4,0,3,0,1,23,1,0,0,5222.0,0
1126383,70,0,2,0,3,0,1,60,2,0,0,15274.0,0
1556266,964,7,28,5,4,1,27,809,50,2,1,203516.0,0
1172216,94,0,5,0,4,0,1,72,5,1,0,17688.0,0
1800318,558,6,14,2,8,1,12,469,27,0,1,118267.0,0
1239501,24,0,1,0,0,0,1,20,0,0,0,4881.0,0
1070444,868,7,24,7,2,2,24,729,34,0,0,181286.0,0
1416259,148,2,9,1,0,2,3,122,5,0,0,29405.0,0
1800339,600,5,17,6,1,1,16,513,25,1,1,128711.0,0
1098571,267,2,9,7,0,0,7,221,13,1,0,54191.0,0
1655783,26,1,3,0,1,0,1,18,0,0,0,3902.0,0
1822231,18,0,2,0,2,0,1,10,1,0,0,2194.0,0
1466110,324,4,6,1,11,0,4,259,17,0,1,62862.0,0
1875910,99,0,1,0,0,1,0,88,4,0,0,22526.0,0
1094942,212,0,8,0,13,1,4,168,10,0,0,43455.0,0
1256678,22,0,0,0,0,0,0,18,3,0,0,4520.0,0
1373642,166,1,13,0,7,0,5,130,7,0,0,33696.0,0
1451691,72,1,3,0,7,0,2,52,4,0,0,13240.0,0
1372937,328,1,16,1,26,0,3,254,14,0,1,62224.0,0
1634262,23,0,1,0,0,0,0,20,0,0,0,5080.0,0
1480839,70,0,4,0,2,0,0,59,4,0,0,14750.0,0
1040259,385,6,10,5,0,0,8,332,15,0,0,82056.0,0
1434609,198,2,4,1,0,0,8,172,6,0,0,42512.0,0
1225388,78,1,3,0,3,0,2,66,2,0,0,15751.0,0
1761048,667,3,22,3,2,0,19,565,25,2,1,141494.0,0
1993393,93,0,4,1,2,1,3,77,1,0,1,19381.0,0
1254314,180,2,5,1,4,1,5,147,7,0,1,37049.0,0
1691935,28,0,0,0,2,0,0,24,1,0,0,5855.0,0
1273633,66,0,2,0,5,0,0,57,1,0,0,13759.0,0
1087450,422,6,7,3,0,1,9,362,20,1,0,89417.0,0
1555073,21,0,2,0,2,0,0,15,1,0,0,3502.0,0
1040657,231,2,11,0,15,0,4,184,7,0,0,43318.0,0
1010634,5,0,1,0,0,0,0,3,1,0,0,775.0,0
1840331,152,3,2,3,0,0,3,130,9,0,0,31743.0,0
1440409,11,0,1,0,1,0,0,7,0,1,0,1617.0,0
1836049,5,0,0,0,1,0,0,4,0,0,0,927.0,0
1408726,1,0,0,0,0,0,0,1,0,0,0,79.0,0
1146426,3,0,1,0,0,0,0,2,0,0,0,396.0,0
1597337,37,0,2,0,3,1,1,27,2,0,0,6527.0,0
1056733,45,0,3,0,1,0,1,36,1,0,0,8168.0,0
1064623,54,1,2,0,3,0,2,42,1,0,0,10633.0,0
1841481,107,0,2,0,0,0,6,90,1,0,0,22814.0,0
1439029,11,0,2,0,0,0,0,7,0,0,0,1655.0,0
1021090,521,2,12,5,0,0,18,445,19,0,0,112162.0,0
1273162,21,0,1,0,2,0,0,13,2,0,0,3549.0,0
1368082,259,2,6,2,0,1,11,217,17,0,0,54325.0,0
1442245,92,0,3,2,0,0,2,79,4,0,0,19347.0,0
1633017,7,0,1,0,0,0,0,3,0,0,0,761.0,0
1944159,4,0,1,0,0,0,0,2,0,0,0,479.0,0
1789254,69,1,1,0,2,0,2,57,3,0,0,13794.0,0
1256827,3,0,1,0,0,0,0,1,0,0,0,412.0,0
1997406,131,2,4,1,0,1,5,107,5,0,0,27338.0,0
1647128,25,0,2,0,0,0,1,15,2,0,1,4397.0,0
1865834,40,0,1,0,0,0,2,36,0,0,0,9162.0,0
1256942,17,0,2,0,0,0,1,9,3,0,0,2497.0,0
1814051,290,2,7,0,32,0,5,214,14,1,0,51955.0,0
1672750,763,9,30,3,69,3,14,567,25,1,1,141203.0,0
1941355,370,5,15,0,45,1,10,268,9,0,0,67824.0,0
1548588,14,0,4,0,2,1,0,4,0,0,0,1238.0,0
1617689,45,0,3,1,0,0,0,34,1,0,1,8359.0,0
1298145,478,5,17,5,2,0,5,413,13,0,0,103647.0,0
1393932,694,8,24,5,54,0,13,527,22,1,1,131577.0,0
1868571,1540,18,68,6,121,2,39,1143,48,0,2,278390.0,1
1713506,16,2,0,0,0,0,0,10,0,0,0,2587.0,0
1344662,121,1,2,0,16,0,2,91,6,0,0,22968.0,0
1510771,153,1,13,0,16,0,2,106,5,1,0,26636.0,0
1163396,90,1,2,2,0,0,2,78,3,0,0,19866.0,0
1575688,742,12,28,1,60,2,25,557,30,0,1,140134.0,0
1950547,222,4,14,4,19,1,1,149,5,0,2,37418.0,1
1585337,100,3,2,3,2,0,1,75,7,0,1,19387.0,0
1504115,1202,11,41,13,43,3,28,963,45,1,1,240137.0,1
1596599,111,3,3,3,2,1,0,89,5,0,1,22777.0,0
1938372,861,9,36,3,77,0,15,637,34,0,2,160384.0,1
1159075,188,5,9,0,18,0,1,140,4,0,0,36291.0,0
1276450,433,2,17,4,9,0,8,347,17,0,2,85312.0,1
1714008,264,3,9,2,20,3,5,202,5,0,1,51315.0,0
1686621,22,1,0,0,3,0,0,15,1,0,0,5203.0,0
1817436,1341,27,55,0,157,4,16,965,43,1,0,239552.0,0
1747847,59,0,2,0,11,0,0,38,5,0,0,9843.0,0
1417619,298,7,8,0,39,0,5,216,11,0,0,53572.0,0
1376661,891,6,39,10,17,1,19,724,26,1,1,182189.0,0
1811743,162,2,6,0,17,0,1,122,7,1,0,32726.0,0
1908790,454,7,15,0,44,0,6,338,17,2,1,81659.0,0
1162810,7,0,1,0,1,0,0,2,1,0,0,334.0,0
1948582,666,2,21,11,4,1,11,552,30,0,0,135156.0,0
1165708,1084,15,45,13,26,1,15,887,35,2,2,227518.0,1
1738583,975,15,33,6,76,2,20,747,35,0,1,185538.0,0
1751580,250,1,6,4,2,1,8,205,12,0,0,51280.0,0
1867602,298,3,19,7,9,0,10,220,11,0,1,54390.0,0
1254495,212,2,7,1,3,0,8,176,5,0,0,43511.0,0
1831170,68,2,3,0,10,0,2,45,2,0,0,10275.0,0
1228521,49,0,2,0,5,0,1,36,2,1,0,8955.0,0
1034623,381,8,17,0,44,0,4,280,13,0,0,73964.0,0
1681003,252,2,9,0,32,0,6,180,12,0,0,46200.0,0
1194015,466,5,24,7,11,0,10,373,14,0,1,92696.0,1
1228751,424,2,17,7,4,0,12,360,12,0,0,87260.0,0
1727173,1091,10,33,10,33,3,23,890,39,1,1,222686.0,1
1113408,248,1,10,1,5,0,8,202,5,0,0,47534.0,0
1234146,413,7,16,3,26,0,8,320,22,0,1,76456.0,1
1762695,118,2,7,0,10,0,1,86,3,0,0,21040.0,0
1309193,939,9,32,5,14,0,20,792,32,1,0,198451.0,1
1106220,264,5,8,5,2,2,9,221,5,1,0,53390.0,0
1427515,1009,6,35,8,15,0,26,840,35,0,1,208390.0,1
1594255,789,10,28,14,21,1,17,639,22,0,2,158818.0,1
1364339,494,7,17,0,69,3,15,343,11,0,0,83840.0,0
1361849,640,11,24,0,63,3,11,465,27,0,0,115950.0,0
1400886,795,6,27,8,16,1,25,651,27,0,1,163632.0,0
1658531,1421,23,54,1,148,3,25,1043,47,2,1,264263.0,0
1576615,91,1,5,1,3,0,2,70,3,0,0,17824.0,0
1893034,632,9,23,5,34,1,14,485,29,0,1,119109.0,1
1169808,282,6,14,0,29,3,2,192,15,0,0,47177.0,0
1538839,585,3,27,5,5,2,13,487,18,1,0,124712.0,0
1840994,39,0,3,0,9,0,0,21,0,0,0,5351.0,0
1188640,286,6,15,0,32,0,5,206,7,0,1,55398.0,0
1179915,945,6,40,15,14,3,18,765,37,2,1,189443.0,0
1714844,713,5,23,5,40,0,13,552,40,3,1,135634.0,1
1834167,247,2,8,0,28,2,3,180,4,0,0,44359.0,0
1732614,684,12,28,1,72,1,12,492,26,0,1,120990.0,0
1119879,649,5,19,10,26,2,14,522,26,1,1,127773.0,0
1496987,558,7,20,1,71,1,13,400,18,1,1,97583.0,1
1703533,745,9,42,2,72,0,13,536,34,2,1,134951.0,1
1456962,1672,12,61,6,112,0,32,1290,69,1,1,320982.0,1
1787571,700,8,25,2,68,0,17,516,22,1,1,130488.0,0
1571637,1228,18,43,3,102,1,19,938,44,1,2,240403.0,1
1955039,218,5,11,0,28,0,7,153,6,0,0,38262.0,0
1135753,283,4,12,0,31,0,1,207,12,0,0,50429.0,0
1300836,562,8,21,0,56,0,14,402,32,3,0,99550.0,0
1884258,338,6,14,0,38,1,4,248,9,0,0,63471.0,0
1691132,315,4,10,3,20,0,5,240,16,0,1,61030.0,0
1396479,71,2,3,0,8,0,0,53,1,0,0,12926.0,0
1965488,1214,13,46,13,14,1,33,993,44,1,1,250710.0,0
1145201,499,3,20,2,49,3,9,371,20,0,1,94778.0,0
1671348,768,6,43,2,23,1,19,620,18,0,1,155966.0,0
1211149,133,2,9,0,18,0,1,90,4,0,0,21838.0,0
1395344,48,0,2,2,1,0,2,37,1,0,0,8716.0,0
1450610,517,9,14,7,2,1,9,442,13,2,0,110671.0,0
1174703,412,5,11,6,5,0,9,344,12,0,1,85483.0,0
1423834,527,5,20,2,44,5,13,404,20,0,1,96749.0,0
1530809,234,1,4,2,5,2,4,200,3,0,0,50685.0,0
1770702,695,6,31,6,37,0,16,538,30,0,1,135655.0,0
1817626,767,6,39,15,20,0,14,606,24,0,2,149102.0,1
1871608,2092,16,77,28,24,5,43,1706,102,0,0,420864.0,0
1984745,529,3,21,0,63,0,11,394,12,0,0,101449.0,0
1446477,143,0,6,0,2,1,5,120,3,0,0,28608.0,0
1578739,177,2,11,1,11,0,6,127,4,0,1,32610.0,1
1929138,631,4,25,0,71,1,10,459,27,0,1,114058.0,0
1499748,360,6,14,0,48,1,7,260,15,0,0,62113.0,0
1688280,517,8,20,0,58,0,13,376,16,0,0,90690.0,0
1783255,133,0,5,2,1,1,1,113,6,0,0,27810.0,0
1401585,68,2,1,0,9,0,2,47,3,0,0,11380.0,0
1748688,221,5,7,0,30,0,5,154,8,0,0,39674.0,0
1149913,1037,9,42,18,18,2,27,838,39,2,1,211117.0,1
1924117,373,3,14,0,41,0,6,277,11,0,1,70499.0,0
1443983,201,5,13,0,16,1,3,143,5,1,0,34403.0,0
1441684,400,6,18,3,25,0,11,302,18,0,1,74706.0,0
1665688,628,10,20,7,35,1,13,485,28,0,1,122887.0,0
1660704,792,8,44,5,40,2,17,604,30,1,2,150761.0,1
1677130,631,5,25,7,25,0,14,514,17,1,1,126994.0,0
1880844,110,2,3,0,10,0,2,78,8,0,0,18807.0,0
1985996,188,4,5,0,23,0,7,135,7,0,0,33865.0,0
1545253,221,0,5,1,5,1,7,186,7,0,0,44269.0,0
1559665,243,3,8,0,29,1,4,176,9,0,0,43310.0,0
1160156,806,5,38,9,22,0,18,634,32,1,1,156687.0,0
1782274,113,2,3,3,1,0,3,95,2,0,0,24215.0,0
1603631,233,1,12,1,3,0,8,186,6,0,1,46627.0,0
1962722,643,7,21,3,15,1,11,534,23,0,1,132947.0,0
1695763,658,5,33,8,52,1,15,469,29,2,1,115562.0,1
1181909,1089,18,36,12,71,2,22,831,41,0,1,201967.0,0
1342073,313,6,12,0,32,3,5,225,11,0,0,59260.0,0
1029838,723,4,44,7,19,3,19,574,22,1,1,144355.0,1
1154025,31,0,2,0,3,0,0,21,0,0,0,4851.0,0
1858460,1024,10,37,8,15,2,14,869,33,1,1,213376.0,0
1433823,600,7,19,5,3,0,18,503,21,0,0,124292.0,0
1430884,259,2,9,2,7,0,6,204,10,0,1,49098.0,1
1211528,947,7,40,13,36,3,14,750,29,0,4,188836.0,1
1959537,1222,19,53,7,77,1,33,954,27,1,0,241409.0,1
1847302,448,8,24,0,53,0,7,314,13,0,0,79072.0,0
1998370,256,3,10,0,33,1,4,177,11,0,0,45974.0,0
1269315,831,6,27,11,15,0,17,696,32,0,1,171333.0,1
1072640,1626,21,59,25,27,5,39,1335,52,0,1,336442.0,0
1722849,34,0,0,0,5,0,1,26,0,0,0,6314.0,0
1215719,441,3,27,2,19,0,10,341,15,0,1,80662.0,0
1801251,1387,23,54,6,86,3,32,1058,53,3,1,263995.0,0
1283544,650,4,32,7,43,0,15,494,21,0,1,126317.0,1
1818289,624,6,26,0,59,1,13,473,18,1,0,117148.0,0
1920391,1117,16,44,5,58,2,24,867,43,0,1,217752.0,0
1551454,827,5,33,13,21,2,16,684,17,1,2,169635.0,1
1382276,812,4,31,11,28,1,22,641,25,0,2,156783.0,1
1318336,755,5,34,9,9,3,16,618,22,0,1,157033.0,1
1439861,181,3,5,0,28,0,5,132,4,0,0,32115.0,0
1591503,601,5,22,5,8,0,15,498,15,0,1,120168.0,0
1162541,299,9,10,0,28,0,10,214,6,0,0,52484.0,0
1316237,1472,14,66,23,29,3,33,1180,59,1,2,291436.0,1
1707635,135,1,7,0,14,0,3,100,4,1,0,23453.0,0
1258934,2037,26,85,7,182,6,39,1505,73,2,1,372518.0,1
1295744,240,6,13,1,14,0,7,175,10,1,1,41577.0,0
1271470,274,1,4,9,5,0,4,228,12,0,0,57737.0,0
1972336,119,2,7,0,15,0,1,80,2,0,0,18442.0,0
1128732,156,2,8,3,12,0,1,109,5,0,2,26214.0,1
1798370,475,5,18,3,45,1,9,357,19,0,1,87029.0,1
1122027,419,2,15,4,27,0,10,326,12,0,1,82167.0,0
1749785,265,7,15,2,24,0,3,182,11,0,1,46540.0,0
1928638,208,2,12,0,21,0,3,151,8,0,0,37121.0,0
1141915,903,8,45,13,22,1,21,710,31,0,1,177299.0,0
1929475,183,3,8,1,12,0,5,139,5,0,1,35095.0,0
1021734,560,7,22,9,25,1,17,430,14,1,1,102234.0,0
1353750,484,3,13,3,33,0,14,388,16,0,1,98106.0,0
1362617,430,1,17,4,10,1,7,349,20,0,1,85633.0,0
1487313,98,0,2,0,0,1,3,79,4,0,0,20466.0,0
1721544,361,5,18,2,4,0,7,303,9,1,0,78147.0,0
1527688,99,2,5,0,10,0,5,65,5,1,0,16818.0,0
1705008,780,12,28,6,25,2,12,629,31,2,1,154325.0,0
1178024,68,2,4,0,9,1,0,48,1,0,0,11485.0,0
1609137,479,5,22,0,69,2,15,322,20,1,0,80408.0,0
1796725,486,7,20,3,5,2,12,397,18,1,0,100683.0,0
1371352,254,2,12,11,3,1,6,196,5,0,0,48216.0,0
1506430,61,0,4,3,4,0,0,41,2,0,1,9377.0,0
1119138,696,9,25,4,41,4,13,540,28,0,1,130437.0,0
1317539,539,6,24,1,61,2,9,390,16,0,1,97300.0,1
1380020,1378,11,53,12,56,1,30,1101,52,1,1,273406.0,1
1104541,211,2,13,0,32,0,2,142,6,1,0,37224.0,0
1052137,521,9,27,6,25,3,12,393,14,2,0,99581.0,1
1917352,335,7,11,0,41,0,7,247,10,0,0,59779.0,0
1834797,131,0,7,1,12,0,1,97,5,0,1,24379.0,0
1403078,764,12,28,3,70,0,19,573,27,0,1,141028.0,1
1976035,236,2,11,3,10,0,8,185,3,0,1,45868.0,0
1085446,907,10,33,3,71,1,26,688,40,0,2,168939.0,1
1552953,433,8,22,0,50,1,4,300,14,0,0,74685.0,0
1932560,184,6,4,0,17,0,6,136,9,0,0,33774.0,0
1173293,11,1,0,0,2,0,0,6,0,0,0,1518.0,0
1979692,1396,12,54,15,35,2,33,1147,42,2,1,290853.0,0
1094341,314,0,14,2,3,0,6,263,11,0,0,67239.0,1
1838648,986,11,38,11,15,1,20,800,48,0,1,194251.0,1
1176525,728,5,36,12,38,2,15,542,32,0,1,138253.0,0
1453908,231,5,8,1,12,1,5,174,7,1,1,44093.0,0
1699881,561,4,27,6,20,0,23,434,17,1,0,111387.0,1
1783955,1342,13,48,14,31,0,30,1089,53,3,2,270183.0,1
1151758,500,6,13,0,53,0,12,371,25,1,0,93757.0,0
1534761,373,3,16,4,4,0,10,297,8,1,0,73580.0,0
1230183,204,4,7,0,24,0,4,135,13,0,0,36942.0,0
1724995,165,6,6,0,16,0,1,122,9,0,0,30257.0,0
1778172,1314,6,52,18,49,4,25,1061,44,2,2,262929.0,1
1259941,680,7,23,6,16,0,13,548,25,1,1,137939.0,0
1367248,533,2,19,15,5,0,6,445,16,0,0,109117.0,0
1888326,430,5,23,0,54,1,8,302,17,1,0,76413.0,0
1284882,444,6,17,3,28,1,9,343,17,0,1,85558.0,0
1961380,20,0,1,0,5,0,0,12,0,0,0,3091.0,0
1380717,434,6,23,2,28,0,10,331,9,2,1,81060.0,0
1730380,169,3,6,0,8,1,4,131,5,1,1,34481.0,0
1816486,275,5,14,0,19,1,3,203,9,0,1,52168.0,0
1620084,248,1,15,2,14,1,2,184,14,1,1,47399.0,1
1778231,818,12,34,7,47,0,11,639,26,0,1,153675.0,1
1431158,890,6,35,8,12,0,21,749,33,0,0,184566.0,1
1121455,732,5,34,10,10,1,5,615,20,0,0,156611.0,0
1575810,73,0,3,0,7,0,0,51,4,0,0,12207.0,0
1482058,71,1,3,0,10,0,1,51,1,1,0,12246.0,0
1183160,1072,6,37,9,11,2,28,890,52,0,1,222850.0,0
1318306,481,7,21,5,31,2,6,372,14,0,1,91720.0,1
1113855,530,5,27,7,22,0,13,424,15,0,1,102214.0,1
1367216,105,2,5,0,11,0,1,75,3,0,0,17661.0,0
1024857,870,11,28,4,46,0,19,689,28,1,0,175411.0,1
1533889,115,0,7,0,13,1,1,81,3,0,1,19642.0,0
1421339,792,8,34,11,19,1,19,637,30,2,1,156656.0,0
1523836,228,1,7,5,8,0,3,186,8,0,1,44243.0,0
1940770,402,7,15,2,41,0,5,300,14,1,1,77209.0,1
1781935,156,3,5,0,13,0,3,121,5,0,1,29949.0,0
1266052,472,5,18,8,4,1,13,386,12,1,0,96203.0,0
1859558,476,7,20,3,45,0,7,352,20,0,1,88247.0,0
1312652,96,1,5,4,0,0,3,72,3,0,0,19865.0,0
1280362,180,0,8,6,4,0,5,144,5,0,0,35512.0,0
1882635,56,0,3,1,2,0,7,41,0,0,0,11186.0,0
1985408,221,1,13,5,11,0,2,171,9,0,0,41583.0,1
1315297,24,0,2,0,3,0,1,12,0,0,0,2488.0,0
1375678,360,3,14,0,41,0,9,260,18,1,0,63597.0,0
1776984,95,0,7,0,4,0,1,73,2,0,1,18677.0,0
1096700,301,2,14,0,44,0,2,219,7,1,0,56035.0,0
1914735,851,7,27,3,34,3,19,687,30,0,1,171979.0,0
1043216,809,9,36,8,6,5,20,672,25,0,0,168519.0,0
1251184,116,1,2,0,1,0,5,93,3,0,0,21976.0,0
1495541,239,3,7,3,4,0,6,197,5,0,1,49022.0,0
1904655,206,4,9,0,18,0,4,150,11,0,0,36107.0,0
1200188,921,16,24,8,49,3,22,730,31,1,1,182662.0,1
1710408,322,5,10,6,4,0,6,268,19,0,0,64664.0,0
1397699,313,2,10,6,0,0,7,268,10,2,0,64548.0,0
1387774,589,3,25,5,65,2,14,422,23,0,1,106752.0,1
1680840,333,2,5,0,51,3,4,244,15,0,0,62098.0,0
1603900,158,1,3,0,22,0,6,115,4,0,0,27373.0,0
1767332,471,3,20,13,15,0,9,375,17,0,2,97328.0,1
1355585,527,2,23,4,4,2,10,442,12,1,1,112320.0,0
1425237,47,0,0,0,10,0,2,31,2,0,0,7393.0,0
1273949,130,1,5,0,19,0,5,88,3,0,0,22222.0,0
1450409,796,4,38,8,56,2,15,592,35,3,1,148030.0,1
1462651,538,7,18,2,61,2,11,394,13,1,1,97633.0,0
1695931,462,10,14,6,6,1,8,385,12,0,0,94001.0,0
1580227,82,1,4,0,12,0,0,55,3,0,0,13803.0,0
1293972,2077,19,77,18,105,0,51,1638,82,2,4,404191.0,1
1651360,143,1,6,1,1,0,5,115,5,1,0,26902.0,0
1470592,998,9,36,10,7,0,26,849,30,0,1,214480.0,0
1462330,125,3,10,0,11,0,2,86,2,0,1,20176.0,0
1762576,79,1,3,0,13,0,0,55,1,0,0,14638.0,0
1945321,286,4,11,0,26,3,6,217,9,0,0,54257.0,0
1111461,604,10,12,9,5,1,15,506,19,0,0,126271.0,0
1566215,219,2,10,0,33,0,5,154,3,0,0,39663.0,0
1235134,84,1,6,1,12,0,1,50,5,0,1,12044.0,1
1523788,30,2,1,0,4,1,0,19,0,0,0,4592.0,0
1185393,122,1,10,0,5,1,1,84,8,0,1,20563.0,0
1120262,101,1,6,0,11,0,2,72,4,0,0,17757.0,0
1005272,91,1,6,0,8,0,2,63,7,0,0,14937.0,0
1487323,320,2,10,3,4,0,3,283,8,0,0,68706.0,0
1002614,929,7,38,7,29,2,25,743,31,2,1,184803.0,0
1608999,208,4,8,0,21,1,1,153,5,0,1,40280.0,0
1998067,123,3,3,0,16,0,2,92,4,0,0,23754.0,0
1547377,47,1,1,0,7,0,2,31,3,0,0,8402.0,0
1710136,253,2,11,3,2,0,2,214,3,1,1,55022.0,1
1121975,49,0,2,1,0,0,0,41,0,1,0,9998.0,0
1225861,230,4,8,0,26,1,8,173,6,0,0,42476.0,0
1493565,19,0,1,0,0,0,1,14,1,0,0,3737.0,0
1685687,114,2,7,0,8,0,3,84,5,0,1,20318.0,0
1473044,60,1,5,0,7,0,3,38,1,0,0,8292.0,0
1745993,329,5,7,1,38,3,7,246,9,1,1,59950.0,0
1548140,170,2,7,0,14,0,4,127,7,0,1,32070.0,0
1335649,119,1,6,0,10,1,2,83,7,0,0,20402.0,0
1926660,199,0,10,0,23,0,5,139,7,0,0,33348.0,0
1623979,148,1,10,4,0,0,0,127,3,0,0,32046.0,0
1043098,555,9,29,0,54,2,14,400,26,0,0,98200.0,0
1823127,50,1,2,0,3,0,0,41,1,0,0,10245.0,0
1847783,375,4,19,0,40,1,11,270,18,0,0,65219.0,0
1485669,162,0,4,1,0,2,6,141,6,1,0,34378.0,0
1804442,329,5,13,0,40,1,7,234,14,0,0,59129.0,0
1583342,134,1,7,1,7,0,1,101,8,0,0,23256.0,1
1560596,174,3,10,0,17,0,7,122,10,0,1,32486.0,0
1903763,264,0,11,2,19,0,4,206,8,0,1,54817.0,0
1201962,15,0,0,0,1,0,1,10,2,0,0,2714.0,0
1300916,52,0,0,0,11,0,3,34,2,1,0,7630.0,0
1396679,127,1,11,0,16,0,2,81,3,0,0,20458.0,0
1322022,62,1,4,0,4,0,2,43,5,0,0,10590.0,0
1187817,32,2,1,0,3,0,0,21,2,0,0,4804.0,0
1160441,184,2,10,0,3,1,3,150,8,0,1,40305.0,0
1957999,94,0,5,0,11,0,3,63,4,0,0,15835.0,0
1258567,191,1,10,0,16,0,7,144,4,0,0,35761.0,0
1121384,5,0,1,1,1,0,0,1,0,0,0,326.0,0
1178165,6,1,0,0,1,0,0,4,0,0,0,1064.0,0
1514789,236,4,4,2,0,0,7,195,15,0,0,50122.0,0
1432455,1379,37,49,13,20,3,29,1119,50,1,1,283195.0,1
1551049,419,10,15,0,32,0,12,314,17,0,0,76189.0,0
1062805,1191,26,46,9,30,2,27,935,59,2,1,231472.0,1
1374678,144,8,4,0,9,0,2,113,1,0,0,28399.0,0
1386044,964,26,51,2,47,1,19,741,31,0,1,185774.0,0
1351172,1003,22,53,3,56,2,12,733,52,0,1,178311.0,1
1857379,1225,27,57,2,46,2,27,950,58,0,1,239551.0,0
1772439,457,11,10,6,16,1,7,358,29,0,1,88949.0,0
1710724,995,29,54,9,28,1,22,764,35,0,1,188549.0,1
1205203,463,8,23,0,30,1,13,344,14,1,0,85076.0,0
1927183,502,12,22,1,26,3,14,377,19,1,1,95749.0,0
1279524,940,23,39,8,19,0,27,745,45,0,1,184105.0,0
1341470,910,18,39,1,57,0,22,698,35,1,1,174569.0,1
1913538,882,23,46,15,13,2,11,685,36,0,0,167374.0,1
1784190,829,30,33,2,50,1,10,639,25,0,1,156664.0,0
1615376,1081,25,42,12,34,4,26,845,41,0,0,212451.0,1
1387601,668,10,33,4,28,0,23,500,25,1,1,123713.0,1
1386678,1040,15,48,5,42,0,24,822,32,1,1,208687.0,1
1342465,822,14,40,0,46,0,21,629,30,1,0,159365.0,0
1054875,489,9,21,0,29,0,13,377,26,1,1,96597.0,0
1821775,2448,49,107,23,48,5,59,1942,106,1,2,476265.0,1
1302877,254,8,16,0,9,1,0,188,11,0,0,48165.0,0
1730318,620,13,33,2,30,3,8,481,23,1,1,118289.0,1
1100967,692,13,33,2,40,1,17,513,27,0,0,129176.0,1
1728540,217,10,8,0,12,1,3,171,6,0,0,44061.0,0
1649668,689,18,26,13,6,0,13,555,26,0,1,139478.0,0
1742571,2104,52,90,17,90,2,48,1639,77,2,1,402913.0,0
1540080,856,20,38,0,45,1,16,656,33,1,0,160770.0,0
1521732,402,14,23,0,24,0,5,294,10,0,0,74638.0,0
1730980,2877,71,129,22,39,9,74,2276,119,4,2,562061.0,1
1046493,336,7,19,0,25,0,11,244,14,0,0,59747.0,0
1219297,758,15,21,8,16,2,20,617,30,2,0,156838.0,1
1955961,268,4,15,3,7,2,9,209,7,0,1,52792.0,1
1756748,1530,38,43,18,25,2,34,1245,67,0,2,306245.0,1
1977862,2727,66,103,22,41,7,71,2188,109,1,3,536826.0,1
1179207,638,6,25,7,13,0,15,514,27,0,0,130755.0,1
1687563,25,0,3,0,1,0,0,17,1,0,0,4338.0,0
1120634,3422,78,124,53,25,5,72,2773,127,6,2,698394.0,1
1896141,1069,29,52,0,65,5,26,794,38,0,0,199363.0,0
1426511,1021,22,55,0,65,0,22,781,30,1,0,192928.0,0
1319954,716,18,41,0,40,1,15,524,19,0,0,127564.0,0
1936212,561,13,22,3,32,0,17,427,23,1,1,103398.0,1
1276142,215,6,7,0,16,1,4,164,8,0,0,40483.0,0
1494603,1778,41,69,7,93,5,27,1371,61,2,1,342235.0,1
1354376,898,28,35,11,15,1,21,698,44,1,1,172369.0,0
1891149,1055,26,37,8,18,1,30,859,39,0,1,216731.0,0
1256037,3287,96,121,29,87,7,75,2638,102,3,3,655461.0,1
1007782,990,24,29,5,35,0,18,788,43,0,1,192178.0,0
1600379,1075,31,36,21,0,1,17,882,42,0,0,214162.0,0
1606854,212,9,5,0,14,1,5,152,10,0,0,38120.0,0
1666327,405,10,15,3,1,0,11,329,18,1,1,78615.0,0
1825315,183,2,10,5,0,1,5,146,8,0,0,34795.0,0
1818115,545,14,25,2,9,0,15,421,23,0,1,105893.0,0
1751441,873,22,42,5,20,1,19,690,30,1,1,171607.0,0
1822090,712,13,21,10,4,1,13,585,32,1,1,144608.0,0
1455238,782,22,33,0,39,3,11,606,32,0,0,156969.0,0
1011238,2158,48,76,13,38,5,52,1731,91,1,1,429974.0,0
1759029,172,3,7,0,17,0,3,130,5,0,0,32688.0,0
1783610,2791,60,107,41,66,8,62,2199,114,2,3,551649.0,1
1375309,288,7,16,1,2,2,9,232,7,2,0,62328.0,1
1759486,1477,31,72,0,85,7,38,1116,53,1,0,284043.0,0
1564003,347,7,13,0,31,0,9,256,16,0,0,64016.0,0
1666905,222,4,13,0,16,0,4,159,7,0,0,38145.0,0
1635250,60,3,2,0,0,0,2,45,2,0,0,11558.0,0
1600492,2363,58,96,17,46,4,65,1879,83,1,2,469892.0,1
1074310,728,21,25,0,43,1,11,563,21,0,1,143982.0,0
1638740,613,13,24,3,23,0,8,496,23,2,0,126170.0,1
1974921,1362,30,50,15,25,6,23,1106,43,3,2,280278.0,1
1197876,494,20,30,0,21,1,11,363,16,0,0,90485.0,0
1301431,1333,27,54,15,18,3,27,1076,50,2,2,267805.0,1
1130756,1429,43,52,2,76,4,42,1087,56,2,1,269763.0,1
1561886,1214,30,41,16,8,1,28,989,44,1,1,244624.0,0
1363311,514,14,24,4,25,1,17,389,20,1,1,96471.0,0
1821587,580,12,19,1,13,0,13,467,21,1,1,116703.0,0
1433444,325,6,9,7,1,1,7,266,12,1,0,66041.0,0
1819041,2431,56,90,27,28,5,50,1965,105,3,2,490670.0,1
1429657,2238,52,92,19,56,1,68,1757,82,1,3,435358.0,1
